AIN,Street,City,State,ZIP,Price,LastSaleDate,YearBuild,Bedrooms,BathRooms,Sqft
2551025035,8254 GROVE ST                        ,LOS ANGELES,CA,910400000,650006,20231130,1951,2,1,843
2167023002,21008 COSTANSO ST                     ,LOS ANGELES,CA,913640000,1070010,20231127,1954,3,4,1616
2844033195,18032 FLYNN DR                        ,SANTA CLARI,A ,913870000,480004,20230202,2000,2,2,1040
3150073034,3056 NEWGROVE ST                     ,LANCASTER C,  ,935350000,475004,20230523,2007,3,3,1947
2384011004,3755 GOODLAND AVE                    ,LOS ANGELES,CA,916040000,2150021,20230831,1960,4,4,3068
5768023031,636 SIERRA MADRE BLVD               ,SIERRA MADR, C,910240000,1251012,20230804,2007,3,3,1643
3114022017,2037 HARLOW CT                       ,LANCASTER C,  ,935360000,440004,20230412,2003,3,2,1565
4401022203,11690 MONTANA AVE                     ,LOS ANGELES,CA,900490000,1210012,20240213,1990,2,3,1716
3110039035,43346 46TH ST W                       ,LANCASTER C,  ,935360000,510005,20230818,1994,4,2,1885
2423016070,10740 MOORPARK ST                     ,LOS ANGELES,CA,916020000,755007,20230816,2006,2,2,1270
2075035034,5166 LLANO DR                        ,LOS ANGELES,CA,913640000,1710017,20230810,1953,3,2,2204
8640004065,422 ROUTE 66                        ,GLENDORA CA,  ,917400000,660006,20230814,2017,3,3,1620
5289018070,8923 WHITMORE ST                     ,ROSEMEAD CA,  ,917700000,665006,20230922,1952,2,1,708
2377010028,3378 CANTON LN                       ,LOS ANGELES,CA,916040000,1650016,20230315,1956,3,3,2433
8492005001,1117 GLENN ALAN AVE                  ,WEST COVINA,CA,917910000,975009,20230616,1954,3,2,1745
2660008020,15448 MAYALL ST                       ,LOS ANGELES,CA,913450000,670006,20230605,1952,3,2,1116
5864019005,1345 EL VAGO ST                      ,LA CANAD-FL,TR,910110000,2467024,20230405,1960,4,3,2623
8573017043,5410 WELLAND AVE                     ,TEMPLE CITY,CA,917800000,958009,20231106,2015,4,3,1722
3001077005,40333 TESORO LN                       ,PALMDALE CA,  ,935510000,875008,20231030,1993,5,4,3576
5503030035,3785 WILSHIRE BLVD                   ,LOS ANGELES,CA,900100000,1000010,20230830,2009,2,2,1430
8265039022,1803 VIA ENTRADA                     ,ROWLAND HEI,HT,917480000,1398013,20231010,1980,4,3,3126
3069003001,40678 158TH ST E                      ,LANCASTER C,  ,935350000,375003,20230223,1986,3,2,1134
5155012025,421 LA FAYETTE PARK PL              ,LOS ANGELES,CA,900570000,510005,20230214,1971,2,2,1037
3012038014,37222 BUNKER CT                       ,PALMDALE CA,  ,935500000,420004,20230602,1986,3,2,1085
7235029207,7890 SPRING ST                       ,LONG BEACH ,A ,908150000,610006,20230815,1973,2,2,1101
4060011029,13008 CASIMIR AVE                     ,GARDENA CA ,  ,902490000,910009,20230425,1955,3,2,1733
2811041019,23463 RIVERSBRIDGE WAY                ,SANTA CLARI,A ,913540000,765007,20230601,1991,2,2,982
6284022036,9218 ELM VISTA DR                    ,DOWNEY CA  ,  ,902420000,600006,20230420,2004,3,3,1506
4076009050,15111 FREEMAN AVE                     ,LAWNDALE CA,  ,902600000,672006,20231017,1985,3,3,1352
7347020028,0                                 ,           ,  ,0,737507,20230818,2023,3,3,1519
8585015063,5000 GLICKMAN AVE                    ,TEMPLE CITY,CA,917800000,950009,20230615,1992,3,3,2140
2177021020,18928 LA AMISTAD PL                   ,LOS ANGELES,CA,913560000,1855018,20231122,1966,4,4,3024
2802004113,28032 CATHERINE DR                    ,SANTA CLARI,A ,913510000,525005,20231016,2008,2,3,1160
7506006035,115 GUADALUPE AVE                   ,REDONDO BEA,H ,902770000,1175011,20231102,1978,2,2,1247
2304013007,8169 COLDWATER CANYON AVE            ,LOS ANGELES,CA,916050000,857008,20230504,1954,3,2,1224
2146038152,5535 CANOGA AVE                      ,WOODLAND HI,LS,913670000,535005,20230824,1987,2,2,920
3148031100,1121 CHAGAL AVE                      ,LANCASTER C,  ,935350000,420004,20230602,1987,3,2,1502
8253018005,18629 BELLORITA ST                    ,ROWLAND HEI,HT,917480000,715007,20230324,1960,3,2,1120
2707012021,20524 GERMAIN ST                      ,LOS ANGELES,CA,913110000,1350013,20240227,1979,4,3,2849
8622027009,777 CITRUS AVE                      ,AZUSA CA   ,  ,917020000,467004,20231228,1984,2,1,920
5139005106,1100 HOPE ST                         ,LOS ANGELES,CA,900150000,560005,20230606,2007,1,1,870
3135034013,45900 SCHAMISE ST                     ,LANCASTER C,  ,935340000,200002,20231023,1990,3,2,1304
8544019098,321 PARK SHADOW CT                  ,BALDWIN PAR, C,917060000,485004,20231121,1988,2,2,872
8717020008,867 GOLDEN PRADOS DR                ,DIAMOND BAR,CA,917650000,1110011,20230228,1972,6,4,2324
4321003151,1817 PROSSER AVE                     ,LOS ANGELES,CA,900250000,800008,20230426,2011,2,2,844
6120011002,753 158TH ST                        ,LOS ANGELES,CA,902470000,682006,20230201,1952,5,3,1666
5684029027,2631 RANGE RD                        ,LOS ANGELES,CA,900650000,1516015,20230915,1959,3,2,1428
5170002005,1125 CAMULOS ST                      ,LOS ANGELES,CA,900230000,690006,20240118,1952,3,2,1240
7445002156,783 GATUN ST                        ,LOS ANGELES,CA,907310000,870008,20230428,2015,3,3,1914
3037012011,13337 AVENUE W                        ,PEARBLOSSOM,CA,935530000,415004,20230809,1983,3,2,1826
4211026100,7100 PLAYA VISTA DR                  ,PLAYA VISTA,CA,900940000,1065010,20230815,2007,2,2,1150
2857020012,25311 VIA DIA                         ,SANTA CLARI,A ,913550000,700007,20230728,1968,2,2,1225
5256002071,517 CHANDLER AVE                    ,MONTEREY PA,K ,917540000,807008,20231120,1982,3,3,1755
4134008021,6199 CANTERBURY DR                   ,CULVER CITY,CA,902300000,640006,20230511,1967,1,1,945
4360035011,10777 WILSHIRE BL                     ,LOS ANGELES,CA,902110000,1425014,20230228,2018,2,2,1390
5301003023,4822 VIA COLINA                      ,LOS ANGELES,CA,900420000,688006,20230323,1978,2,2,1036
2605003003,12656 WOODLEY AVE                     ,LOS ANGELES,CA,913440000,1210012,20230815,1974,4,2,1592
7522009001,4713 TOWERS ST                       ,TORRANCE CA,  ,905030000,909009,20230209,1954,3,1,1098
4139020003,710 CALIFORNIA ST                   ,EL SEGUNDO ,A ,902450000,1851018,20230831,1952,3,2,1679
8534015005,252 ANDRE ST                        ,MONROVIA CA,  ,910160000,910009,20230207,1953,4,3,1607
7503023074,518 IRENA AVE                       ,REDONDO BEA,H ,902770000,1935019,20230818,2000,4,3,2252
5734038077,840 GREEN ST                        ,PASADENA CA,  ,911010000,812008,20230705,2006,1,1,1092
3051044051,36853 57TH ST E                       ,PALMDALE CA,  ,935520000,440004,20231017,1994,3,2,1283
3014012030,1548 AVENUE Q12                      ,PALMDALE CA,  ,935500000,376003,20230126,1956,4,2,1308
8447006007,19925 COVINA HILLS RD                 ,COVINA CA  ,  ,917240000,1400014,20230825,1952,5,4,3529
3124016053,44342 27TH ST W                       ,LANCASTER C,  ,935360000,455004,20230428,1989,4,3,2058
4316009011,3115 EARLMAR DR                      ,LOS ANGELES,CA,900640000,2700027,20230201,1954,3,2,2530
8761019015,19155 ALDORA DR                       ,LA PUENTE C,  ,917480000,950009,20230626,1965,4,2,2268
3130021005,43622 FERN AVE                        ,LANCASTER C,  ,935340000,450004,20230823,1956,3,2,1709
7070003009,3950 LEES AVE                        ,LONG BEACH ,A ,908080000,850008,20230823,1953,3,1,1217
3051033006,36843 HILLCREST DR                    ,PALMDALE CA,  ,935520000,432004,20240305,1989,3,2,1528
5637006053,377 CALIFORNIA AVE                  ,GLENDALE CA,  ,912030000,615006,20230710,1979,2,2,1034
8034011019,15058 FAIRACRES DR                    ,LA MIRADA C,  ,906380000,715007,20230421,1956,3,2,1085
2151020030,5670 COLLINS PL                      ,LOS ANGELES,CA,913670000,1250012,20230222,1962,4,3,2311
3102028046,5638 AVENUE L1                       ,LANCASTER C,  ,935360000,450004,20231130,1999,5,3,2684
5389014038,8851 DOMAINE ST                      ,ROSEMEAD CA,  ,917700000,915009,20231207,1958,4,3,1531
3001068004,3201 FAIRGREEN LN                    ,PALMDALE CA,  ,935510000,515005,20230411,1993,4,3,1690
4329006044,10124 EMPYREAN WAY                    ,LOS ANGELES,CA,900670000,2060020,20230328,1979,2,3,2695
4251012002,3189 BENTLEY AVE                     ,LOS ANGELES,CA,900340000,1086010,20230419,1951,3,1,1168
2860023043,23503 VIA PLATA                       ,SANTA CLARI,A ,913550000,805008,20231130,1981,3,2,1599
7223020019,2312 STANBRIDGE AVE                  ,LONG BEACH ,A ,908150000,1250012,20230609,1951,5,3,2384
3001056099,39925 MILAN DR                        ,PALMDALE CA,  ,935510000,475004,20230801,1991,3,2,1600
2157012047,5906 ETIWANDA AVE                    ,LOS ANGELES,CA,913560000,540005,20231228,1988,2,3,1060
8660014033,1721 COMPROMISE LINE RD              ,GLENDORA CA,  ,917410000,595005,20230209,1984,3,3,1426
5432021011,2229 KENILWORTH AVE                  ,LOS ANGELES,CA,900390000,2400024,20230908,1981,2,3,2277
3001083059,40406 ELDERBERRY CT                   ,PALMDALE CA,  ,935510000,475004,20231218,1990,4,3,2556
5511033043,8420 BLACKBURN AVE                   ,LOS ANGELES,CA,900480000,902009,20230308,2007,2,2,1360
3154026008,45418 ROBINSON DR                     ,LANCASTER C,  ,935350000,470004,20230419,2006,3,2,2609
8064036012,15607 MOTTLEY DR                      ,LA MIRADA C,  ,906380000,750007,20230104,1958,3,2,1080
7078012004,7885 ROSINA ST                       ,LONG BEACH ,A ,908080000,1125011,20230621,1964,3,2,1875
8265032028,17554 ORLON DR                        ,ROWLAND HEI,HT,917480000,1300013,20230323,1980,4,3,2505
2646002017,13713 JOUETT ST                       ,LOS ANGELES,CA,913310000,780007,20230523,1951,3,2,1206
2157009058,5700 ETIWANDA AVE                    ,LOS ANGELES,CA,913560000,480004,20231026,1973,3,2,1096
7239022145,6220 RIVIERA CIR                     ,LONG BEACH ,A ,908150000,689006,20230317,1983,2,2,1846
8434018046,1046 SPLIT CT                        ,COVINA CA  ,  ,917220000,646006,20230119,2023,3,4,1480
2330016011,13517 DELANO ST                       ,LOS ANGELES,CA,914010000,626506,20230209,1955,3,2,1540
3122033037,2047 LUMBER ST                       ,LANCASTER C,  ,935360000,370003,20230411,1955,4,2,1187
2005015029,23427 COMMUNITY ST                    ,LOS ANGELES,CA,913040000,1125011,20231130,1963,4,2,1875
7442035006,27614 EVERGREEN PL                    ,LOS ANGELES,CA,907320000,1563515,20230501,2022,5,3,2531
2731026080,18170 ANDREA CIR N                    ,LOS ANGELES,CA,913250000,640006,20230627,1980,2,3,1724
5585021027,2225 BEACHWOOD DR                    ,LOS ANGELES,CA,900680000,910009,20231103,1984,2,3,1413
8313003066,162 MARYWOOD AVE                    ,CLAREMONT C,  ,917110000,595005,20230830,1964,2,2,1251
8034026060,11942 KIBBEE AVE                      ,LA MIRADA C,  ,906380000,920509,20231208,1965,4,3,2314
6144002038,1377 139TH ST                        ,COMPTON CA ,  ,902220000,639006,20230712,1953,4,2,1468
3056021119,33105 SANTIAGO RD                     ,ACTON CA   ,  ,935100000,460004,20230224,1998,2,2,1932
4287005043,2409 6TH STREET                      ,SANTA MONIC,  ,904050000,2725027,20230324,1995,4,4,2460
5271024079,958 POPPY CT                        ,MONTEBELLO ,A ,906400000,821008,20230523,2023,2,3,1695
3111033024,3154 CAMINO HERMANOS                 ,LANCASTER C,  ,935360000,775007,20230706,2006,4,4,3376
7569001034,2900 PALOS VERDES DR                 ,ROLLING HIL,S ,902740000,2900029,20231201,1956,4,3,2559
8151021013,9925 BONAVISTA LN                    ,WHITTIER CA,  ,906040000,630006,20230719,1953,3,2,1112
7157012135,5500 ACKERFIELD AVE                  ,LONG BEACH ,A ,908050000,322003,20230810,1968,1,1,639
7159007001,5650 VERDURA AVE                     ,LAKEWOOD CA,  ,907120000,735007,20231005,1952,2,1,887
4025021041,3649 MEDICI LN                       ,INGLEWOOD C,  ,903050000,900009,20230510,2005,3,3,1713
2726014013,19510 MERRIDY ST                      ,LOS ANGELES,CA,913240000,1150011,20230717,1965,5,4,3528
3071008019,40981 176TH ST E                      ,LANCASTER C,  ,935350000,425004,20231201,1987,3,2,1772
2111011054,21915 WYANDOTTE ST                    ,LOS ANGELES,CA,913030000,680006,20231228,1990,3,3,1896
7541026004,1528 PALOS VERDES DR W               ,PALOS VERDE, E,902740000,1925019,20230901,1957,3,2,1686
8671047011,3450 CRANE CT                        ,CLAREMONT C,  ,917110000,1274512,20231024,1981,4,3,3585
2508025002,14202 BEAVER ST                       ,LOS ANGELES,CA,913420000,650006,20230713,1955,3,1,1028
7161007069,9944 ARTESIA BLVD                    ,BELLFLOWER ,A ,907060000,740007,20230918,2019,3,3,1800
3269012022,45362 60TH ST W                       ,LANCASTER C,  ,935360000,525005,20230711,1954,4,2,2727
6376014015,5534 PASSONS BLVD                    ,PICO RIVERA,CA,906600000,739007,20230308,1961,3,2,1298
4303012122,1515 HOLT AVE                        ,LOS ANGELES,CA,900350000,1099010,20230421,2019,3,3,1320
8765002024,20843 MISSIONARY RIDGE ST             ,DIAMOND BAR,CA,917890000,1405014,20231019,1980,4,3,2979
8343005069,542 GRAND AVE                       ,POMONA CA  ,  ,917660000,420004,20230406,1990,2,2,1381
7265015040,1500 OCEAN BLVD                      ,LONG BEACH ,A ,908020000,1600016,20231011,2000,3,2,1340
7353006027,1011 CRANBROOK AVE                   ,TORRANCE CA,  ,905030000,975009,20230314,1951,3,1,1261
6362007022,9547 STAMPS AVE                      ,DOWNEY CA  ,  ,902400000,1200012,20231226,1968,4,3,2176
8640001056,642 WESTRIDGE AVE                   ,GLENDORA CA,  ,917400000,1285012,20230807,2016,4,4,3235
2053003016,29215 HILLRISE DR                     ,AGOURA HILL, C,913010000,1160011,20231228,1968,4,3,2261
6115017057,14041 ROYALTON LN                     ,GARDENA CA ,  ,902470000,780007,20230906,2021,3,4,1830
2697009001,17131 DONMETZ ST                      ,LOS ANGELES,CA,913440000,1020010,20230119,1954,4,3,1841
8708021152,25 BLACKBIRD LN                    ,POMONA CA  ,  ,917660000,555005,20231221,1985,3,3,1339
6390016014,9354 OTTO ST                         ,DOWNEY CA  ,  ,902400000,1261512,20231206,1969,4,4,4021
2169006006,21917 CELES ST                        ,LOS ANGELES,CA,913640000,1490014,20230601,1958,3,2,2160
8078020018,15422 BENFIELD AVE                    ,NORWALK CA ,  ,906500000,950009,20230919,1964,4,2,2290
7206022020,105 SPRING ST                       ,LONG BEACH ,A ,908060000,560005,20230531,1985,2,3,1020
2826188045,27681 SEQUEL CT                       ,VALENCIA CA,  ,913810000,1054010,20230901,2023,4,3,2540
2162016039,17711 MARGATE ST                      ,LOS ANGELES,CA,913160000,725007,20230623,1973,2,2,1626
2130004005,19606 ENADIA WAY                      ,LOS ANGELES,CA,913350000,885008,20230721,1953,3,2,1621
2645025008,9738 BEACHY AVE                      ,LOS ANGELES,CA,913310000,735007,20231222,1952,3,1,1412
8395019004,1680 VIA ALEGRE                      ,SAN DIMAS C,  ,917730000,965009,20231103,1968,3,2,1473
5281031042,1047 LA PRESA AVE                    ,ROSEMEAD CA,  ,917700000,415004,20230103,1976,4,3,1622
4382029045,2456 ANGELO DR                       ,LOS ANGELES,CA,900770000,1900019,20231006,1978,2,3,2536
2782039013,19924 ECCLES ST                       ,LOS ANGELES,CA,913060000,890008,20231116,1977,4,2,1628
7080021004,3021 OSTROM AVE                      ,LONG BEACH ,A ,908080000,1005010,20230606,1952,3,2,1362
3019039027,2116 AVENUE R10                      ,PALMDALE CA,  ,935500000,470004,20230727,1985,3,3,1860
2525003027,12972 ALEXANDER ST                    ,LOS ANGELES,CA,913420000,775007,20230210,1965,4,2,1718
7359032048,2300 MAPLE AVE                       ,TORRANCE CA,  ,905030000,988009,20230313,1987,4,3,1867
8717025077,22725 LAKEWAY DR                      ,DIAMOND BAR,CA,917650000,450004,20230321,1986,2,2,788
2172021021,20954 MARMORA ST                      ,LOS ANGELES,CA,913640000,989009,20230626,1956,3,2,1221
8217013012,14863 WALBROOK DR                     ,LA PUENTE C,  ,917450000,750007,20231207,1957,4,2,1463
2285020011,4112 BALLINA DR                      ,LOS ANGELES,CA,914360000,2490024,20230214,1961,4,4,3495
5758011001,1155 VALLEY VIEW AVE                 ,PASADENA CA,  ,911070000,1358013,20230621,1951,3,2,1666
2861010028,26053 BALERIA CT                      ,SANTA CLARI,A ,913550000,735007,20230303,1984,2,2,1259
2810060153,28191 ASHBROOK LN                     ,VALENCIA CA,  ,913540000,560005,20231114,2001,2,1,1332
3247033037,30227 HASLEY CANYON RD                ,CASTAIC CA ,  ,913840000,600006,20230926,1987,1,1,800
8551023024,13028 PARKVIEW DR                     ,BALDWIN PAR, C,917060000,675006,20230111,1987,3,3,1458
5546029140,6250 HOLLYWOOD BLVD                  ,LOS ANGELES,CA,900280000,1290012,20230420,2009,2,3,1870
8728008017,522 HAMBLEDON AVE                   ,LA PUENTE C,  ,917440000,790007,20230607,1956,4,1,1776
5759018017,1300 HASTINGS RANCH DR               ,PASADENA CA,  ,911070000,1371013,20231116,1952,3,2,1308
4267008058,2620 ARIZONA AVE                     ,SANTA MONIC, C,904040000,1110011,20230526,1979,2,2,1333
2841043132,17967 LOST CANYON RD                  ,FAIR OAKS R,NC,913870000,524005,20230915,2004,2,2,1022
8291034033,3315 WHITE CLOUD DR                  ,HACIENDA HE,GH,917450000,1015010,20231114,1969,3,3,1874
8207003206,1453 FOREST GLEN DR                  ,HACIENDA HE,GH,917450000,600006,20231215,1972,3,2,1097
2856005032,23638 VIA BEGUINE                     ,SANTA CLARI,A ,913550000,870008,20230621,1968,4,3,2192
3102019024,5155 AVENUE L14                      ,LANCASTER C,  ,935360000,375003,20231024,1972,3,2,1823
3004018023,38221 5TH PL W                        ,PALMDALE CA,  ,935510000,480004,20230720,1981,3,2,1772
3212015046,33303 AGUA DULCE CANYON RD            ,SAUGUS CA  ,  ,913900000,620006,20231117,1951,2,2,1364
3121039046,44916 LASZLO ST                       ,LANCASTER C,  ,935340000,405004,20230516,1984,3,2,1356
2057019017,4201 SADDLECREST LN                  ,WESTLAKE VI,LA,913610000,1831018,20230504,1975,4,4,3797
4360001168,933 HILGARD AVE                     ,LOS ANGELES,CA,900240000,600006,20230810,1958,1,2,973
8622006012,18335 PAYSON ST                       ,AZUSA CA   ,  ,917020000,650006,20230929,1955,3,1,925
2826064132,25138 STEINBECK AVE                   ,STEVENSON R,NC,913810000,495004,20230414,1990,2,2,964
